date,bikes_hired,Baseline,A,B,C,D,E
2023-07-12,32066,34194.82672912,36062.47154257,36619.10985480,35164.39110503,33571.34929908,34139.65476499
2023-07-13,30853,33689.23347645,35634.36963533,35803.77342673,36096.87211433,35674.14283997,31734.04369406
2023-07-14,16854,32880.28427218,33303.80968167,30930.07366508,28591.66943984,28606.58204926,24870.58113181
2023-07-15,23218,34194.82672912,32377.38789503,32720.62027187,30490.59851929,23221.26902437,22322.69851818
2023-07-16,20743,33689.23347645,29686.86297596,31264.45830543,28987.12953753,24826.70983740,24368.44431750
2023-07-17,28656,33486.99617539,33105.45849525,33437.59451637,34549.12646119,31650.13433734,29870.68331859
2023-07-18,32085,34194.82672912,36098.31584046,37723.04002482,37598.17953594,36841.83304538,32889.57583491
2023-07-19,30549,35003.77593339,36870.49744915,38019.42437383,36847.33958478,35796.57441146,32347.58403940
2023-07-20,29287,34599.30133126,36543.39878022,39627.30826203,35877.16609649,36546.80239248,33408.24124749
2023-07-21,26732,31970.21641738,32394.78053678,34393.57219905,33099.63240089,32743.46271509,29505.69642243
2023-07-22,12578,30756.79261097,28943.27779210,27016.55824404,26834.73069129,24578.57761134,19501.78542886
2023-07-23,22251,34498.18268072,30494.88888253,28829.49210379,28689.64415231,26832.21519647,23648.20873316
2023-07-24,23875,31161.26721311,30782.38401386,28632.01807502,25440.40608382,26690.22441306,24034.86243582
2023-07-25,31327,31869.09776684,33775.24135906,35178.26063987,33505.05734695,33427.98170417,31042.71448650
2023-07-26,25760,32172.45371845,34042.40677615,34844.19988153,37302.73340905,34273.19184302,28788.15823921
2023-07-27,28322,35307.13188499,37250.42144847,34345.22229605,33385.45906272,32364.41367631,28059.43338436
2023-07-28,26933,35408.25053553,35828.89063971,34849.35534597,33725.20639999,34323.34650505,29682.22774963
2023-07-29,25104,35104.89458393,33286.41703992,33899.82997871,32490.09142386,30656.96225490,27214.84916256
2023-07-30,14707,33385.87752485,29383.85326099,28496.20578140,27086.29098372,25048.04000551,23227.89643536
2023-07-31,23312,34093.70807859,33711.47792518,31767.80894717,30116.85644831,26334.75590052,19005.11853035
2023-08-01,30114,33891.47077752,35795.30612549,35883.32914896,37090.63604667,35358.02045050,29974.67064283
2023-08-02,20685,33082.52157325,34951.43592104,32147.75749169,29884.16186935,26823.74226070,23728.20860904
2023-08-03,29898,33992.58942805,35937.37935029,36472.71439839,33479.66005573,33190.22174902,29550.43020940
2023-08-04,25021,33082.52157325,33505.81615831,33556.08861723,31119.21056450,32287.39761622,29098.24498379
2023-08-05,11677,31161.26721311,29347.29074538,27646.06559554,27780.15617806,26529.91099875,21698.63072183
2023-08-06,20559,31767.97911631,27767.80144785,28844.54407189,29106.49503567,27565.96808976,22288.97273828
2023-08-07,26708,32475.80967005,32095.42611203,33468.58833389,34332.12593167,32932.03689463,28375.65555435
2023-08-08,22258,31161.26721311,33068.21869081,30892.33049219,29618.44202587,30026.35979104,26571.71824466
2023-08-09,31870,34194.82672912,36062.47154257,36033.72490270,38061.44280449,37755.30141523,32479.92421197
2023-08-10,31007,36722.79299247,38664.46678497,38819.38792671,40687.61879527,40740.54836467,34754.23466389
2023-08-11,25972,37127.26759460,37545.94569117,37004.98012377,35741.97501102,35334.96746773,31902.40144864
2023-08-12,21691,34599.30133126,32781.40084831,32623.44285525,30152.46028501,27820.79005534,25639.57529093
2023-08-13,21062,34700.41998179,30696.89535917,31112.35035988,30188.39418970,28046.41577766,23346.61496307
2023-08-14,23692,34498.18268072,34115.49087846,32558.80180270,31858.34512171,30662.04316705,26758.86666673
2023-08-15,30997,34599.30133126,36502.32879374,36414.72132799,39103.76817257,39419.42843003,34314.32217525
2023-08-16,31194,36014.96243873,37880.52983236,38977.52926848,40609.44116766,39897.46798474,34448.06071096
2023-08-17,30261,35711.60648713,37654.43440176,37235.52670395,36473.03495916,34364.36245366,29517.15892922
2023-08-18,22135,36217.19973980,36636.91654628,34513.70069670,32870.63020419,31647.17028486,28137.64607253
2023-08-19,24014,36419.43704087,34599.45913810,33790.90667672,32065.82034069,29868.43109500,28097.91109073
2023-08-20,22268,35812.72513766,31807.93098071,31788.79337833,32380.19971670,31617.36328715,26232.34060730
2023-08-21,26965,35307.13188499,34923.51678503,34443.57283381,35366.00204257,34976.85213751,29548.64818215
2023-08-22,30047,36014.96243873,37916.37413024,38204.19045418,40202.35712886,38616.78758962,32727.36131619
2023-08-23,31178,37127.26759460,38991.56545389,40340.28567905,41968.60603923,42446.14929906,36293.72148746
2023-08-24,25143,36318.31839033,38260.45383168,37200.78186303,37378.19100051,38411.58659784,33020.28979142
2023-08-25,24224,33588.11482592,34010.83234992,36366.58802897,33787.40305275,31238.95807674,31809.30385993
2023-08-26,17598,30959.02991204,29145.28426874,27563.44733183,29109.74256069,26632.82884782,23827.31004216
2023-08-27,19458,31666.86046578,27666.79820953,27531.53659581,27578.71180373,25481.00525286,21918.01337470
2023-08-28,20974,31869.09776684,31489.40668211,32049.96363855,32763.02048185,31992.51288318,26345.84499281
2023-08-29,25538,32880.28427218,34785.27374228,35732.65177445,34067.88112547,32392.62718995,28703.04297162
2023-08-30,28786,31767.97911631,33638.39382286,34840.44885813,35505.54904022,33533.33799854,28262.02492214
2023-08-31,25342,30453.43665937,32402.26600904,31272.35681480,30604.60727392,31493.38408247,27820.34354000
2023-09-01,22562,34397.06403019,34818.85825649,32417.69522706,33194.95793046,35121.66071315,31865.70387007
2023-09-02,24753,35711.60648713,33892.43646985,32573.20110557,32488.08561619,33261.92854755,30304.20891594
2023-09-03,23748,35812.72513766,31807.93098071,30819.88035416,34757.51327427,34317.50371322,30534.25539511
2023-09-04,29360,37632.86084727,37246.59126643,37432.43735484,40738.74061660,38489.44144010,34272.58897973
2023-09-05,32355,37936.21679887,39835.43565835,40341.50505567,43514.06751520,40689.77454462,35714.66091223
2023-09-06,32926,39149.64060528,41011.63022032,41085.72556414,45185.04923477,44688.01732898,40698.35533159
2023-09-07,33064,40160.82711062,42098.57688790,41959.86757810,44311.25007871,42305.55983157,38141.94343409
2023-09-08,29055,39756.35250848,40172.02988752,39572.75846427,41752.71186802,42462.73268479,37212.12509835
2023-09-09,27173,41273.13226649,39447.61457752,40275.15343057,42264.80074469,42030.28574136,36879.68575892
2023-09-10,23971,39958.58980955,35949.06375188,35278.99401672,38082.75083606,36291.96862967,31390.00064766
2023-09-11,29900,37632.86084727,37246.59126643,36544.26708269,35873.35254060,35437.29492394,33513.01628822
2023-09-12,30202,35812.72513766,37714.36765360,36304.86027015,35415.08348913,36612.45199969,33695.67975308
2023-09-13,32568,32981.40292272,34850.43268272,35315.97275239,34489.42931698,34567.49515501,32090.63393732
2023-09-14,33814,33992.58942805,35937.37935029,36634.19990242,38735.15271575,38873.66291448,35960.81156898
2023-09-15,31139,34700.41998179,35121.86797146,34822.60536703,40129.04578356,40590.79220221,34854.51898795
2023-09-16,30441,36217.19973980,34397.45266145,34475.34455714,37588.16566819,36753.76961782,32430.31672342
2023-09-17,18611,34700.41998179,30696.89535917,28165.23991137,25953.20582593,24898.07897079,24112.36499799
2023-09-18,27708,33385.87752485,33004.45525693,31619.94484020,30190.76343071,23082.67938379,18226.46971604
2023-09-19,29412,32576.92832058,34482.26402731,33509.41282652,31560.98513828,27733.17288882,26525.69277949
2023-09-20,20300,33891.47077752,35759.46182761,34012.34283480,32738.59955127,28244.43313011,26518.68804150
2023-09-21,25549,30048.96205724,31998.25305576,30097.83588720,32116.18642332,28370.33634015,20372.94396055
2023-09-22,27104,29442.25015403,29869.69957874,29041.10666991,30686.98993172,28939.05534441,24833.98761660
2023-09-23,25767,29240.01285297,27428.22921728,28617.34694659,29236.63751100,29397.04438290,27309.80148688
2023-09-24,21664,32576.92832058,28575.82735442,28488.70373461,27951.35171943,26348.28927243,23191.89524755
2023-09-25,30011,34498.18268072,34115.49087846,34234.21390699,33936.41284177,31858.85250560,29738.08795224
2023-09-26,32815,34295.94537966,36199.31907878,35342.06659626,37008.53796822,34673.35598489,31185.67384008
2023-09-27,32972,33992.58942805,35860.46506593,34477.55141473,33827.16574362,30719.93921681,28957.33441871
2023-09-28,31853,33183.64022378,35129.35344372,35597.22776746,32142.09732663,30223.02650964,29575.34103609
2023-09-29,29334,33486.99617539,33909.82911160,33721.32514466,31051.74501855,30167.93990448,29421.59004095
2023-09-30,26977,31464.62316471,29650.30046035,29707.81903944,30935.14755511,30090.86204468,26561.60363550
2023-10-01,23661,34599.30133126,30595.89212085,28547.83022759,28546.73162165,29040.80242763,26196.94380281
2023-10-02,27629,33689.23347645,33307.46497189,29967.53169146,28936.89824366,29392.15790262,28146.62713513
2023-10-03,32414,31464.62316471,33371.22840578,33438.54044817,31743.37479361,30444.70852094,28889.22822918
2023-10-04,28910,30251.19935830,32123.34524804,32222.42876795,32130.85880206,31008.58108304,28783.75323773
2023-10-05,32954,31262.38586364,33210.29191561,33681.95573400,32729.84513256,32945.64089154,30106.41860210
2023-10-06,30427,32678.04697111,33101.80320503,32421.93906564,33265.47405735,32148.73314766,28323.10670893
2023-10-07,29353,34498.18268072,32680.39760999,32360.09115535,34795.47292666,33274.08942113,28131.33026937
2023-10-08,26987,34093.70807859,30090.87592924,29693.72566455,33994.85145053,34447.29915179,27238.36966005
2023-10-09,32177,33689.23347645,33307.46497189,32268.70012386,37494.17865674,38764.18730350,31333.53212626
2023-10-10,34850,33385.87752485,35290.28993388,33839.88588136,38103.95221534,36310.78168355,30570.19858626
2023-10-11,30972,33385.87752485,35254.44563600,33280.96928743,32474.30480874,31642.31696516,29429.91938721
2023-10-12,26120,30857.91126151,32806.27896233,28853.82527777,26485.66860610,28379.41920648,28500.74039504
2023-10-13,23309,33082.52157325,33505.81615831,31053.06330480,31404.60785723,27707.11891751,24612.22076467
2023-10-14,25107,26105.33468642,24297.12882932,25156.70955469,26518.60485958,26500.31586205,22758.33760138
2023-10-15,20718,23375.13112200,19384.53266718,21802.64797525,21379.40537538,22757.69737490,20769.17698489
2023-10-16,26476,24386.31762734,24015.16704632,25440.40679263,26561.48007092,27906.45796566,24482.22528673
2023-10-17,30175,28532.18229923,30442.13449446,32765.40351246,30199.48364001,27658.01768521,26188.74106430
2023-10-18,20814,29341.13150350,31214.31610315,30195.42016496,30220.17419711,27309.20392659,24708.61277034
2023-10-19,24305,32374.69101951,34321.32753715,31592.95949597,30161.65512864,26752.62133283,23154.28485464
2023-10-20,23331,30857.91126151,31283.74491524,28166.06497963,28401.46521542,25129.10266966,17186.44892899
2023-10-21,13662,29341.13150350,27529.23245560,24661.88985375,25144.17953894,26284.18523922,24438.06352857
2023-10-22,20686,26813.16524015,22818.64277010,22318.98818619,25231.51677002,24282.94579570,18689.52367838
2023-10-23,23064,27622.11444442,27247.27067261,25086.88690771,25824.37393465,26605.74322396,24812.82609216
2023-10-24,24096,27015.40254122,28927.08591964,27321.38710178,28919.53743925,30186.87650195,27292.66169724
2023-10-25,25798,27015.40254122,28891.24162176,27489.15527598,28344.35404139,28649.22135119,25916.00967680
2023-10-26,24995,28127.70769709,30079.19152765,28142.19247774,29460.76761521,29602.48368072,26628.15778580
2023-10-27,23226,26509.80928855,26940.60566742,24774.91726957,27433.19176869,28046.71287770,24396.48437777
2023-10-28,18970,28026.58904656,26216.19035742,24124.87113963,24304.15096048,24447.21630110,22482.84420370
2023-10-29,12317,26610.92793909,22616.63629346,20419.65800216,18524.29004539,17975.77112340,16951.02454431
2023-10-30,25269,27015.40254122,26641.25124268,24576.61817254,26529.09517431,27084.27561920,22902.93689708
2023-10-31,27035,26610.92793909,28523.07296635,26207.42323820,27929.43915507,28845.66728148,26112.88019050
2023-11-01,23706,28329.94499816,30204.28371993,28793.23013424,26661.88193922,23674.52758301,21803.07592802
2023-11-02,18045,26307.57198748,28261.13323787,26288.41526415,23780.70130038,17486.52075593,16158.56216359
2023-11-03,22618,25801.97873482,26233.58299917,25616.15187478,27561.13439916,26754.44080905,22700.77586754
2023-11-04,16553,24993.02953055,23186.09320778,21129.44232766,24014.38141624,22477.49457769,18724.60468299
2023-11-05,16786,26105.33468642,22111.62010185,21424.25362309,21765.88404648,20267.01331868,18452.87936105
2023-11-06,25607,25903.09738535,25530.21562115,25535.21588237,25797.44807519,24388.00080405,22174.09447586
2023-11-07,28731,24487.43627788,26402.00496160,25683.08816529,27320.22446724,27310.28335397,24789.42203874
2023-11-08,20839,25397.50413268,27275.18980861,25152.79706200,26698.55802858,24705.72171542,22055.50795194
2023-11-09,24709,24082.96167574,26039.06199480,25480.54280335,25558.52326931,24155.88069763,22181.34993203
2023-11-10,21416,23375.13112200,23809.50527946,23393.40574203,22148.37710164,23427.04213042,22365.58093076
2023-11-11,23666,21656.11406293,19852.98634317,18999.18483230,23183.22555170,24470.89547820,20572.56459968
2023-11-12,13178,23880.72437467,19889.54885878,18012.42740984,17148.57029827,19268.59950489,18637.63163893
2023-11-13,22757,28431.06364869,28055.29657918,27335.00032289,26924.03887809,17978.64161352,13032.27256538
2023-11-14,24032,26712.04658962,28624.07620467,27056.15989019,25412.28540613,21535.32985793,19238.55128721
2023-11-15,27817,24891.91088001,26770.17361701,26439.99231499,26385.93375527,24525.80977633,23046.33829131
2023-11-16,23937,23071.77517040,25029.02961158,23715.01038856,21728.82915916,23954.38757573,23959.99924216
2023-11-17,23990,22970.65651987,23405.49232618,22077.58499841,23974.22608348,24956.49006723,22236.28027283
2023-11-18,15789,28329.94499816,26519.20007239,23804.71339912,23323.34661015,21648.42329143,19453.37706492
2023-11-19,15982,28329.94499816,24333.69134492,24048.83800421,21468.21372879,18562.48265824,17400.46510321
2023-11-20,24967,26307.57198748,25934.22857443,25135.25314569,23268.39240211,23410.27852069,22507.02262721
2023-11-21,26871,26105.33468642,28018.05677475,27090.90473111,23837.28090735,24606.55406329,24398.01303472
2023-11-22,27043,24184.08032627,26063.15094876,25040.61555180,24390.55253712,25946.89986869,24606.86606896
2023-11-23,28508,26509.80928855,28463.13971451,26976.60416797,27062.45952392,26898.86703881,24594.68008900
2023-11-24,22974,23981.84302521,24415.52470939,28566.56840602,27456.78232372,25397.88349101,21505.92477751
2023-11-25,18246,19027.02914905,17226.90214682,19802.41638838,19918.16149366,20308.42857090,17835.60030796
2023-11-26,12374,19937.09700385,15950.42256425,14746.14485118,17644.38482689,17954.61869874,15069.56746901
2023-11-27,18914,23981.84302521,23611.15409304,21641.74642458,20866.10609478,19908.31326135,18462.40869132
2023-11-28,25817,21049.40215973,22967.89485868,23269.29328203,21950.01663367,23027.87141641,22278.33899231
2023-11-29,25418,19633.74105225,21518.00522430,23060.59049029,22102.32003951,23878.95752647,23014.12194144
2023-11-30,23691,17712.48669211,19675.85798055,20637.45612806,21165.12014552,21964.56475311,20388.77034524
2023-12-01,19526,17308.01208998,17749.31098018,17927.37600618,18143.32347612,19201.83111471,14896.07572608
2023-12-02,13980,15285.63907930,13489.78232893,12884.39981279,11240.36402227,12943.30191013,11526.69011488
2023-12-03,9849,21251.63946079,17263.46466243,15545.57750935,16004.78070490,16483.27109493,11817.40963121
2023-12-04,18419,22667.30056827,22298.11199486,20337.67156632,18107.82945183,16353.54993345,13555.28269371
2023-12-05,21115,22161.70731560,24078.93048021,23017.19465232,20880.80484205,21815.50480720,18723.11907568
2023-12-06,23529,19633.74105225,21518.00522430,21062.20737794,21904.51062322,23785.82294730,18737.17149200
2023-12-07,20903,23071.77517040,25029.02961158,24542.62359670,22449.64092536,21594.13977015,17690.59366972
2023-12-08,22701,24689.67357894,25122.54737764,23587.26776009,23616.50784661,23460.28420124,18481.14715050
2023-12-09,14850,26206.45333695,24398.13206764,24249.29135038,24495.82655047,18293.13087292,11855.78909688
2023-12-10,11483,25700.86008428,21707.60714857,21420.50259970,19686.95911826,14639.64463998,8935.23161272
2023-12-11,23354,25498.62278321,25126.20266786,25390.16504295,22958.06157267,18755.38422203,14563.22529360
